467, 129.154, 90.2308, 90.8462
468, 122.718, 88.0513, 86.8718
469, 119.128, 87.9231, 85.2564
470, 119.641, 88.6923, 85.2821
471, 124.513, 90.1026, 89.2051
472, 125.718, 89.3333, 90.4359
473, 123.333, 87.9744, 89.4615
474, 122.821, 88.1282, 89.7692
475, 121.949, 88.3077, 89.9744
476, 122.846, 87.8462, 90.1282
477, 121.462, 88.6154, 92.6154
478, 122.385, 86.2564, 92.1538
479, 124.564, 85.5641, 90.359
480, 129.256, 88.5385, 94
481, 130.436, 89.2051, 93.1282
482, 131.205, 90.5641, 94.8718
483, 126.487, 89.9744, 93.2821
484, 122.795, 88.1282, 89.1795
485, 124.333, 87.4872, 87.2051
486, 129.103, 91.1795, 93.2564
487, 131.487, 92.8718, 96.1282
488, 127.897, 88.9744, 92.0513
489, 130.333, 90.1026, 94.0256
490, 126.769, 88.9487, 91.9231
491, 124.821, 87.1026, 91.5897
492, 121.256, 84.5385, 89.6923
493, 122.692, 84.8462, 88.359
494, 123.615, 84.5128, 86.4103
495, 125.333, 85.4103, 87.8974
496, 126, 86.0769, 89.1795
497, 124.821, 84.5641, 86.0769
498, 124.744, 83.5128, 84.641
499, 124.718, 86.7949, 85.9744
500, 123.974, 88.641, 86.1026
501, 124.154, 88.4615, 83.8462
502, 126.974, 88.3846, 85.1026
503, 128.333, 88.359, 86.359
504, 128.051, 88.3077, 89.3077
505, 127.974, 88.4359, 92.0513
506, 125.615, 88.0256, 92.4359
507, 123.077, 85.6154, 88.7949
508, 120.897, 85.7179, 86.5897
509, 120.128, 87.9231, 88.2821
510, 121.026, 88.7179, 90.2564
511, 124.949, 91.5128, 92.5128
512, 124.641, 91.1538, 89.7179
513, 124.564, 91.3846, 88.9231
514, 126.051, 90.2821, 89.3333
515, 127.359, 92.7949, 93.2308
516, 128.231, 94.2821, 96.1538
517, 123.692, 89.4103, 93.2564
518, 123.872, 87.359, 92.6154
519, 126.897, 88.0256, 93.7692
520, 126.923, 87.7692, 92.359
521, 124.256, 88.3846, 91.5897
522, 124.41, 90.4103, 93.4615
523, 124.077, 89.4103, 91.8205
524, 123.154, 87.6923, 88.359
525, 126.154, 89.2821, 88.6154
526, 128.974, 88.9744, 86.3333
527, 129.513, 88.7949, 84.9744
528, 128.872, 88.0513, 86.1026
529, 129.256, 87.8205, 86.7436
530, 129.564, 86.8718, 87
531, 132.282, 86.2308, 87.1026
532, 135.179, 86.2308, 86.4615
533, 135.436, 87.5641, 87.8974
534, 129.154, 85.6923, 86.5385
535, 128.872, 87.1282, 88.2051
536, 126.821, 87.8718, 90.7692
537, 124.513, 88.4872, 93.7436
538, 121.795, 87.3333, 91.4615
539, 124.795, 89.6154, 91
540, 127.769, 89.6923, 89.5385
541, 131.385, 90.2821, 90.1538
542, 131.59, 90.1795, 90.4359
543, 128.744, 88.8205, 91.6154
544, 129.59, 91.6667, 93.9744
545, 128.385, 92, 93.2308
546, 127.846, 93.7949, 93.5128
547, 125.051, 92.641, 91.0256
548, 125.821, 91.8462, 91.0769
549, 123.051, 87.5128, 88.8974
550, 122.795, 89.2051, 88.7179
551, 123.462, 91.7179, 90.1795
552, 124.949, 91.7692, 92.4872
553, 121.692, 90.4359, 94.9487
554, 119.205, 87.1795, 95.1795
555, 121.333, 88.1795, 94.7436
556, 123.513, 88.7179, 93
557, 126, 88.7179, 92.7179
558, 125.692, 87.6667, 92
559, 125.205, 89, 92.5897
560, 124.308, 89.1026, 92.1282
561, 122.564, 88.8462, 92.9487
562, 123.077, 89.4872, 95.2821
563, 126.308, 89.3333, 94.9487
564, 128.359, 87.7949, 95.1538
565, 132.769, 90.6667, 94.8462
566, 127.667, 88.9231, 91.7692
567, 125.718, 90.9744, 90.7179
568, 122.692, 90.8718, 90.5128
569, 122.282, 89.8974, 89.5641
570, 122.615, 87.641, 87.4615
571, 123.308, 87, 87.2051
572, 124.205, 89.8205, 87.9744
573, 125.846, 91.3333, 89.4615
574, 125.821, 88.9744, 86.4359
575, 132.897, 91.5128, 92.1795
576, 135.615, 88.6923, 95.4359
577, 134.692, 89.3077, 98.8974
578, 128.256, 89.2051, 96.0513
579, 122.436, 87.4615, 90
580, 122.821, 87.9231, 86.9231
581, 127.615, 90.9487, 88.8718
582, 129.692, 90.9231, 89.9487
583, 127.641, 90.8718, 88.7692
584, 126.564, 90.5897, 86.7436
585, 128.308, 91.3333, 87.9487
586, 127.564, 90.4615, 87.5128
587, 125.282, 89.1795, 85.5897
588, 126.436, 91.8462, 87.2051
589, 126.282, 91.1795, 86.5128
590, 127.026, 91.8718, 87.2821
591, 130.462, 93.2821, 91.6667
592, 129.41, 92.8205, 93.6923
593, 128.897, 90.9744, 94.9231
594, 131.026, 92.359, 95.8718
